source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Brandon Ludwig,NA,OL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Ignacio Brache,NA,K,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Tim Wolleck,NA,K,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Andre Carter*,NA,DL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Jerry DeLoach*,NA,DL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,John McLaughlin*,NA,DL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Jacob Waasdorp*,NA,DL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Jeremiah Parker,NA,DL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Mawuko Tugbenyoh,NA,DL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Roy Jackson,NA,DL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Matt Beck*,NA,LB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Albert Dorsey*,NA,LB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Sekou Sanyika*,NA,LB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Scott Fujita,NA,LB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Fa'avae Fa'avae,NA,LB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Justin Flagg,NA,LB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Keith Miller,NA,LB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Pete DeStefano*,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Derrick Gardner*,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Chidi Iwuoma*,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Marquise Smith*,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Deltha O'Neal,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Damien Marzet,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Mark Orr,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Drae Harris,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Damian Marzett,NA,DB,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Nick Harris,NA,P,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Kyle Boller*,NA,QB,"100 Cmp, 259 Att, 1303 Yds, 9 TD",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Wes Dalton,NA,QB,"16 Cmp, 38 Att, 227 Yds, 1 TD",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Samuel Clemons,NA,QB,"10 Cmp, 20 Att, 108 Yds, 0 TD",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Saleem Muhammad*,NA,RB,"35 Att, 112 Yds, 3.2 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Joe Igber*,NA,RB,"148 Att, 694 Yds, 4.7 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Marcus Fields,NA,RB,"98 Att, 368 Yds, 3.8 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Joshua White,NA,RB,"17 Att, 92 Yds, 5.4 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Adimchinobe Echemandu,NA,RB,"10 Att, 24 Yds, 2.4 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Michael Ainsworth*,NA,WR,"34 Rec, 499 Yds, 14.7 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Ronnie Davenport*,NA,WR,"15 Rec, 211 Yds, 14.1 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Lashaun Ward,NA,WR,"2 Rec, 98 Yds, 49.0 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Phillip Pipersburg,NA,WR,"13 Rec, 85 Yds, 6.5 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Drae Harris,NA,WR,"11 Rec, 176 Yds, 16.0 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Sean Currin,NA,WR,"7 Rec, 141 Yds, 20.1 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Joel Young,NA,WR,"4 Rec, 17 Yds, 4.3 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Brian Surgener*,NA,TE,"9 Rec, 87 Yds, 9.7 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Corey Smith,NA,TE,"1 Rec, 2 Yds, 2.0 Avg",1999,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1999_california_roster.csv,Marcus Helfman,NA,TE,,1999,California,Tom Holmoe
