source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Charles Lockett,NA,WR,"40 Rec, 742 Yds, 18.6 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Kwante Hampton,NA,WR,"21 Rec, 395 Yds, 18.8 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Derek Washington,NA,WR,"5 Rec, 58 Yds, 11.6 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Jamie Craft,NA,WR,"1 Rec, 17 Yds, 17.0 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Greg Locy,NA,TE,"41 Rec, 631 Yds, 15.4 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Brian Wiss,NA,TE,"6 Rec, 59 Yds, 9.8 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Mike Dorff,NA,LB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Mauricio Gutierrez,NA,LB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Ron Knight,NA,LB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Phillip Morrison,NA,LB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Steve Rahon,NA,LB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Stacey Alexander,NA,DB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Roger Beavers,NA,DB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Stan Davis,NA,DB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Val James,NA,DB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Lane McCarthy,NA,DB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Gene Lemmers,NA,P,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Dana Ramsey,NA,P,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Dave Verette,NA,KR,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Barry Garrison,NA,QB,"277 Cmp, 489 Att, 3163 Yds, 17 TD",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Duffy Daugherty,NA,QB,"7 Cmp, 24 Att, 67 Yds, 0 TD",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Shane Hall,NA,RB,"83 Att, 315 Yds, 3.8 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Scott Howard,NA,RB,"65 Att, 301 Yds, 4.6 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Reggie Rodgers,NA,RB,"44 Att, 108 Yds, 2.5 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Tony Jones,NA,RB,"38 Att, 143 Yds, 3.8 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Aaron Givens,NA,RB,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Terance Mathis,NA,WR,"73 Rec, 1132 Yds, 15.5 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Al Owens,NA,WR,"27 Rec, 439 Yds, 16.3 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Mike Henderson,NA,WR,"19 Rec, 235 Yds, 12.4 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Kerry Maull,NA,WR,"3 Rec, 31 Yds, 10.3 Avg",1987,New Mexico,Mike Sheppard
