source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Dana Wilgar*,NA,DB,,1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Tom Echohawk,NA,DB,,1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Gary Shiede*,NA,QB,,1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Mark Giles,NA,QB,"10 Cmp, 18 Att, 129 Yds, 2 TD",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Jeff Blanc*,NA,RB,"199 Att, 784 Yds, 3.9 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Tim Mahoney*,NA,RB,"46 Att, 169 Yds, 3.7 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Charlie Ah You,NA,RB,"91 Att, 271 Yds, 3.0 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Todd Christensen,NA,RB,"41 Att, 150 Yds, 3.7 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Dave Lowry,NA,RB,"21 Att, 45 Yds, 2.1 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Larry Kemp,NA,RB,"2 Att, 11 Yds, 5.5 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Jim Goodenberger,NA,RB,,1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,John Betham*,NA,WR,"38 Rec, 569 Yds, 15.0 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Jeff Nilsson*,NA,WR,"14 Rec, 243 Yds, 17.4 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Sam Lobue,NA,WR,"14 Rec, 220 Yds, 15.7 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Tom Digman,NA,WR,,1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Tom Dignan,NA,WR,"2 Rec, 18 Yds, 9.0 Avg",1974,Brigham Young,LaVell Edwards
