source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Aleva Hifo,SO,WR,"37 Rec, 437 Yds, 11.8 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Micah Simon,SO,WR,"27 Rec, 386 Yds, 14.3 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Talon Shumway,SO,WR,"25 Rec, 257 Yds, 10.3 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Neil Pau'u,FR,WR,"14 Rec, 139 Yds, 9.9 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Akile Davis,SO,WR,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Grant Jones,SR,WR,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Chayce Bolli,FR,WR,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Tariq Buchanan,FR,WR,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Keenan Ellis,FR,WR,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Taggart Krueger,JR,WR,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Inoke Lotulelei,SO,WR,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Rickey Shumway,SO,WR,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Matt Bushman,FR,TE,"49 Rec, 520 Yds, 10.6 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Tanner Balderree,SR,TE,"2 Rec, 26 Yds, 13.0 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Bentley Hanshaw,FR,TE,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Moroni Laulu-Pututau,JR,TE,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Hunter Marshall,JR,TE,,2017,Brigham Young,Kalani Sitake
